id,numero,commune,section,arpente,contenance
510300640C0619,619,51030,C,False,260
510300640C0599,599,51030,C,False,420
510300640C0590,590,51030,C,False,690
510300640C0648,648,51030,C,False,123
510300640C0647,647,51030,C,False,85
510300640C0620,620,51030,C,False,228
510300640C0591,591,51030,C,False,310
510300640C0645,645,51030,C,False,90
510300640C0621,621,51030,C,False,292
510300640C0558,558,51030,C,False,1420
510300640C0557,557,51030,C,False,940
510300640C0592,592,51030,C,False,290
510300640C0643,643,51030,C,False,95
510300640C0594,594,51030,C,False,750
510300640C0595,595,51030,C,False,275
510300640C0548,548,51030,C,False,1200
510300640C0597,597,51030,C,False,230
510300640C0547,547,51030,C,False,655
510300640C0538,538,51030,C,False,660
510300640C0537,537,51030,C,False,660
510300640C0533,533,51030,C,False,810
510300640C0718,718,51030,C,False,993
510300640C0509,509,51030,C,False,540
510300640C0623,623,51030,C,False,263
510300640C0624,624,51030,C,False,87
510300640C0628,628,51030,C,False,85
510300640C0627,627,51030,C,False,360
510300640C0625,625,51030,C,False,240
510300640C0629,629,51030,C,False,210
510300640C0660,660,51030,C,False,310
510300640C0630,630,51030,C,False,128
510300640C0632,632,51030,C,False,305
510300640C0626,626,51030,C,False,125
510300640C0661,661,51030,C,False,290
510300640C0631,631,51030,C,False,127
510300640C0636,636,51030,C,False,275
510300640C0633,633,51030,C,False,160
510300640C0662,662,51030,C,False,245
510300640C0665,665,51030,C,False,278
510300640C0663,663,51030,C,False,95
510300640C0666,666,51030,C,False,267
510300640C0664,664,51030,C,False,95
510300640C0680,680,51030,C,False,973
510300640C0681,681,51030,C,False,972
510300640C0682,682,51030,C,False,972
510300640C0683,683,51030,C,False,973
510300640C0722,722,51030,C,False,3721
510300640C0608,608,51030,C,False,740
510300640C0601,601,51030,C,False,790
510300640C0615,615,51030,C,False,555
510300640C0444,444,51030,C,False,2415
510300640C0606,606,51030,C,False,250
510300640C0605,605,51030,C,False,115
510300640C0604,604,51030,C,False,115
510300640C0603,603,51030,C,False,125
510300640C0602,602,51030,C,False,120
510300640C0600,600,51030,C,False,400
510300640C0593,593,51030,C,False,390
510300640C0588,588,51030,C,False,60
510300640C0549,549,51030,C,False,235
510300640C0556,556,51030,C,False,1050
510300640C0560,560,51030,C,False,1120
510300640C0584,584,51030,C,False,390
510300640C0587,587,51030,C,False,65
510300640C0589,589,51030,C,False,40
510300640C0550,550,51030,C,False,240
510300640C0551,551,51030,C,False,240
510300640C0698,698,51030,C,False,1820
510300640C0564,564,51030,C,False,1310
510300640C0575,575,51030,C,False,1430
510300640C0585,585,51030,C,False,155
510300640C0586,586,51030,C,False,45
510300640C0552,552,51030,C,False,240
510300640C0699,699,51030,C,False,1820
510300640C0697,697,51030,C,False,290
510300640C0569,569,51030,C,False,130
510300640C0596,596,51030,C,False,115
510300640C0583,583,51030,C,False,381
510300640C0553,553,51030,C,False,120
510300640C0555,555,51030,C,False,245
510300640C0562,562,51030,C,False,495
510300640C0571,571,51030,C,False,495
510300640C0570,570,51030,C,False,155
510300640C0582,582,51030,C,False,382
510300640C0534,534,51030,C,False,350
510300640C0546,546,51030,C,False,115
510300640C0554,554,51030,C,False,120
510300640C0541,541,51030,C,False,940
510300640C0565,565,51030,C,False,215
510300640C0568,568,51030,C,False,240
510300640C0578,578,51030,C,False,280
510300640C0574,574,51030,C,False,1305
510300640C0581,581,51030,C,False,383
510300640C0702,702,51030,C,False,389
510300640C0705,705,51030,C,False,266
510300640C0580,580,51030,C,False,694
510300640C0572,572,51030,C,False,380
510300640C0576,576,51030,C,False,145
510300640C0704,704,51030,C,False,324
510300640C0703,703,51030,C,False,266
510300640C0567,567,51030,C,False,160
510300640C0566,566,51030,C,False,200
510300640C0579,579,51030,C,False,190
510300640C0540,540,51030,C,False,1300
510300640C0542,542,51030,C,False,610
510300640C0526,526,51030,C,False,1537
510300640C0543,543,51030,C,False,620
510300640C0485,485,51030,C,False,2883
510300640C0544,544,51030,C,False,570
510300640C0536,536,51030,C,False,565
510300640C0528,528,51030,C,False,970
510300640C0545,545,51030,C,False,125
510300640C0531,531,51030,C,False,360
510300640C0530,530,51030,C,False,320
510300640C0527,527,51030,C,False,155
510300640C0519,519,51030,C,False,184
510300640C0535,535,51030,C,False,310
510300640C0529,529,51030,C,False,260
510300640C0516,516,51030,C,False,366
510300640C0532,532,51030,C,False,440
510300640C0515,515,51030,C,False,700
510300640C0518,518,51030,C,False,150
510300640C0481,481,51030,C,False,160
510300640C0514,514,51030,C,False,240
510300640C0517,517,51030,C,False,150
510300640C0482,482,51030,C,False,160
510300640C0503,503,51030,C,False,250
510300640C0483,483,51030,C,False,130
510300640C0484,484,51030,C,False,135
510300640C0502,502,51030,C,False,880
510300640C0504,504,51030,C,False,185
510300640C0386,386,51030,C,False,1220
510300640C0609,609,51030,C,False,370
510300640C0387,387,51030,C,False,890
510300640C0610,610,51030,C,False,130
510300640C0454,454,51030,C,False,420
510300640C0721,721,51030,C,False,2467
510300640C0420,420,51030,C,False,490
510300640C0432,432,51030,C,False,2510
510300640C0388,388,51030,C,False,660
510300640C0455,455,51030,C,False,320
510300640C0452,452,51030,C,False,430
510300640C0720,720,51030,C,False,2213
510300640C0419,419,51030,C,False,435
510300640C0422,422,51030,C,False,715
510300640C0428,428,51030,C,False,2120
510300640C0401,401,51030,C,False,995
510300640C0493,493,51030,C,False,190
510300640C0456,456,51030,C,False,165
510300640C0611,611,51030,C,False,125
510300640C0457,457,51030,C,False,310
510300640C0449,449,51030,C,False,247
510300640C0450,450,51030,C,False,175
510300640C0446,446,51030,C,False,580
510300640C0435,435,51030,C,False,460
510300640C0418,418,51030,C,False,760
510300640C0424,424,51030,C,False,115
510300640C0426,426,51030,C,False,265
510300640C0402,402,51030,C,False,380
510300640C0717,717,51030,C,False,666
510300640C0713,713,51030,C,False,1457
510300640C0392,392,51030,C,False,346
510300640C0492,492,51030,C,False,190
510300640C0494,494,51030,C,False,330
510300640C0612,612,51030,C,False,130
510300640C0613,613,51030,C,False,145
510300640C0458,458,51030,C,False,80
510300640C0684,684,51030,C,False,722
510300640C0451,451,51030,C,False,215
510300640C0448,448,51030,C,False,515
510300640C0719,719,51030,C,False,1052
510300640C0423,423,51030,C,False,100
510300640C0425,425,51030,C,False,475
510300640C0403,403,51030,C,False,125
510300640C0405,405,51030,C,False,360
510300640C0714,714,51030,C,False,827
510300640C0495,495,51030,C,False,115
510300640C0490,490,51030,C,False,310
510300640C0614,614,51030,C,False,335
510300640C0459,459,51030,C,False,80
510300640C0460,460,51030,C,False,160
510300640C0441,441,51030,C,False,330
510300640C0416,416,51030,C,False,1625
510300640C0496,496,51030,C,False,215
510300640C0491,491,51030,C,False,90
510300640C0607,607,51030,C,False,115
510300640C0685,685,51030,C,False,167
510300640C0489,489,51030,C,False,145
510300640C0461,461,51030,C,False,165
510300640C0442,442,51030,C,False,1430
510300640C0404,404,51030,C,False,290
510300640C0417,417,51030,C,False,1260
510300640C0687,687,51030,C,False,165
510300640C0686,686,51030,C,False,167
510300640C0499,499,51030,C,False,215
510300640C0498,498,51030,C,False,205
510300640C0488,488,51030,C,False,125
510300640C0487,487,51030,C,False,150
510300640C0462,462,51030,C,False,60
510300640C0508,508,51030,C,False,125
510300640C0510,510,51030,C,False,270
510300640C0616,616,51030,C,False,170
510300640C0468,468,51030,C,False,430
510300640C0479,479,51030,C,False,125
510300640C0478,478,51030,C,False,130
510300640C0464,464,51030,C,False,530
510300640C0463,463,51030,C,False,165
510300640C0486,486,51030,C,False,255
510300640C0500,500,51030,C,False,290
510300640C0501,501,51030,C,False,125
510300640C0412,412,51030,C,False,1195
510300640C0408,408,51030,C,False,275
510300640C0407,407,51030,C,False,155
510300640C0406,406,51030,C,False,155
510300640C0716,716,51030,C,False,102
510300640C0409,409,51030,C,False,70
510300640C0512,512,51030,C,False,57
510300640C0511,511,51030,C,False,58
510300640C0506,506,51030,C,False,155
510300640C0507,507,51030,C,False,130
510300640C0505,505,51030,C,False,95
510300640C0453,453,51030,C,False,160
510300640C0385,385,51030,C,False,430
510300640C0372,372,51030,C,False,880
510300640C0373,373,51030,C,False,315
510300640C0371,371,51030,C,False,430
510300640C0367,367,51030,C,False,220
510300640C0366,366,51030,C,False,390
510300640C0370,370,51030,C,False,140
510300640C0368,368,51030,C,False,220
510300640C0364,364,51030,C,False,1015
510300640C0369,369,51030,C,False,150
510300640C0365,365,51030,C,False,710
510300640C0348,348,51030,C,False,2620
510300640C0376,376,51030,C,False,130
510300640C0391,391,51030,C,False,345
510300640C0390,390,51030,C,False,270
510300640C0389,389,51030,C,False,270
510300640C0383,383,51030,C,False,205
510300640C0377,377,51030,C,False,505
510300640C0375,375,51030,C,False,570
510300640C0254,254,51030,C,False,2725
510300640C0712,712,51030,C,False,2917
510300640C0524,524,51030,C,False,190
510300640C0471,471,51030,C,False,180
510300640C0525,525,51030,C,False,100
510300640C0523,523,51030,C,False,80
510300640C0472,472,51030,C,False,50
510300640C0470,470,51030,C,False,145
510300640C0520,520,51030,C,False,180
510300640C0522,522,51030,C,False,90
510300640C0473,473,51030,C,False,215
510300640C0474,474,51030,C,False,215
510300640C0521,521,51030,C,False,135
510300640C0480,480,51030,C,False,160
510300640C0337,337,51030,C,False,780
510300640C0341,341,51030,C,False,135
510300640C0338,338,51030,C,False,300
510300640C0336,336,51030,C,False,1025
510300640C0340,340,51030,C,False,140
510300640C0339,339,51030,C,False,295
510300640C0274,274,51030,C,False,400
510300640C0277,277,51030,C,False,360
510300640C0342,342,51030,C,False,340
510300640C0275,275,51030,C,False,190
510300640C0273,273,51030,C,False,245
510300640C0276,276,51030,C,False,185
510300640C0272,272,51030,C,False,175
510300640C0271,271,51030,C,False,4670
510300640C0396,396,51030,C,False,140
510300640C0262,262,51030,C,False,4360
510300640C0433,433,51030,C,False,770
510300640C0430,430,51030,C,False,225
510300640C0263,263,51030,C,False,830
510300640C0261,261,51030,C,False,1055
510300640C0431,431,51030,C,False,225
510300640C0429,429,51030,C,False,450
510300640C0264,264,51030,C,False,430
510300640C0260,260,51030,C,False,1406
510300640C0443,443,51030,C,False,168
510300640C0427,427,51030,C,False,590
510300640C0270,270,51030,C,False,260
510300640C0265,265,51030,C,False,150
510300640C0266,266,51030,C,False,300
510300640C0259,259,51030,C,False,1407
510300640C0393,393,51030,C,False,160
510300640C0447,447,51030,C,False,165
510300640C0436,436,51030,C,False,85
510300640C0439,439,51030,C,False,235
510300640C0415,415,51030,C,False,800
510300640C0269,269,51030,C,False,130
510300640C0268,268,51030,C,False,130
510300640C0267,267,51030,C,False,510
510300640C0237,237,51030,C,False,255
510300640C0255,255,51030,C,False,520
510300640C0256,256,51030,C,False,530
510300640C0258,258,51030,C,False,1320
510300640C0440,440,51030,C,False,400
510300640C0437,437,51030,C,False,45
510300640C0414,414,51030,C,False,240
510300640C0469,469,51030,C,False,140
510300640C0475,475,51030,C,False,260
510300640C0477,477,51030,C,False,115
510300640C0467,467,51030,C,False,120
510300640C0476,476,51030,C,False,130
510300640C0465,465,51030,C,False,310
510300640C0466,466,51030,C,False,115
510300640C0239,239,51030,C,False,275
510300640C0245,245,51030,C,False,550
510300640C0236,236,51030,C,False,285
510300640C0244,244,51030,C,False,300
510300640C0397,397,51030,C,False,1696
510300640C0243,243,51030,C,False,127
510300640C0413,413,51030,C,False,540
510300640C0234,234,51030,C,False,205
510300640C0242,242,51030,C,False,128
510300640C0221,221,51030,C,False,1272
510300640C0715,715,51030,C,False,111
510300640C0398,398,51030,C,False,235
510300640C0411,411,51030,C,False,357
510300640C0216,216,51030,C,False,180
510300640C0218,218,51030,C,False,110
510300640C0219,219,51030,C,False,200
510300640C0215,215,51030,C,False,795
510300640C0220,220,51030,C,False,113
510300640C0283,283,51030,C,False,1465
510300640C0445,445,51030,C,False,145
510300640C0361,361,51030,C,False,270
510300640C0354,354,51030,C,False,90
510300640C0360,360,51030,C,False,335
510300640C0358,358,51030,C,False,105
510300640C0363,363,51030,C,False,155
510300640C0328,328,51030,C,False,324
510300640C0334,334,51030,C,False,1300
510300640C0333,333,51030,C,False,600
510300640C0331,331,51030,C,False,310
510300640C0355,355,51030,C,False,195
510300640C0357,357,51030,C,False,125
510300640C0374,374,51030,C,False,90
510300640C0353,353,51030,C,False,200
510300640C0335,335,51030,C,False,1230
510300640C0332,332,51030,C,False,2100
510300640C0688,688,51030,C,False,1306
510300640C0356,356,51030,C,False,105
510300640C0350,350,51030,C,False,115
510300640C0352,352,51030,C,False,360
510300640C0343,343,51030,C,False,185
510300640C0351,351,51030,C,False,215
510300640C0349,349,51030,C,False,215
510300640C0344,344,51030,C,False,195
510300640C0325,325,51030,C,False,670
510300640C0329,329,51030,C,False,650
510300640C0330,330,51030,C,False,990
510300640C0316,316,51030,C,False,615
510300640C0324,324,51030,C,False,335
510300640C0345,345,51030,C,False,360
510300640C0317,317,51030,C,False,775
510300640C0318,318,51030,C,False,135
510300640C0323,323,51030,C,False,675
510300640C0346,346,51030,C,False,450
510300640C0319,319,51030,C,False,305
510300640C0320,320,51030,C,False,320
510300640C0322,322,51030,C,False,2025
510300640C0321,321,51030,C,False,1120
510300640C0378,378,51030,C,False,115
510300640C0362,362,51030,C,False,185
510300640C0359,359,51030,C,False,185
510300640C0394,394,51030,C,False,130
510300640C0395,395,51030,C,False,25
510300640C0380,380,51030,C,False,125
510300640C0381,381,51030,C,False,105
510300640C0382,382,51030,C,False,80
510300640C0379,379,51030,C,False,125
510300640C0177,177,51030,C,False,1370
510300640C0169,169,51030,C,False,1230
510300640C0164,164,51030,C,False,768
510300640C0708,708,51030,C,False,1310
510300640C0162,162,51030,C,False,1147
510300640C0707,707,51030,C,False,995
510300640C0176,176,51030,C,False,285
510300640C0175,175,51030,C,False,135
510300640C0174,174,51030,C,False,135
510300640C0173,173,51030,C,False,500
510300640C0172,172,51030,C,False,305
510300640C0170,170,51030,C,False,970
510300640C0166,166,51030,C,False,1010
510300640C0165,165,51030,C,False,440
510300640C0285,285,51030,C,False,110
510300640C0212,212,51030,C,False,90
510300640C0284,284,51030,C,False,110
510300640C0213,213,51030,C,False,170
510300640C0214,214,51030,C,False,120
510300640C0211,211,51030,C,False,150
510300640C0210,210,51030,C,False,460
510300640C0209,209,51030,C,False,360
510300640C0223,223,51030,C,False,130
510300640C0208,208,51030,C,False,335
510300640C0224,224,51030,C,False,125
510300640C0207,207,51030,C,False,195
510300640C0222,222,51030,C,False,125
510300640C0225,225,51030,C,False,390
510300640C0206,206,51030,C,False,195
510300640C0205,205,51030,C,False,160
510300640C0229,229,51030,C,False,115
510300640C0230,230,51030,C,False,102
510300640C0204,204,51030,C,False,170
510300640C0226,226,51030,C,False,345
510300640C0228,228,51030,C,False,170
510300640C0203,203,51030,C,False,265
510300640C0227,227,51030,C,False,170
510300640C0231,231,51030,C,False,123
510300640C0232,232,51030,C,False,180
510300640C0188,188,51030,C,False,75
510300640C0187,187,51030,C,False,260
510300640C0202,202,51030,C,False,245
510300640C0201,201,51030,C,False,160
510300640C0198,198,51030,C,False,220
510300640C0241,241,51030,C,False,135
510300640C0186,186,51030,C,False,320
510300640C0217,217,51030,C,False,110
510300640C0235,235,51030,C,False,80
510300640C0240,240,51030,C,False,140
510300640C0246,246,51030,C,False,95
510300640C0189,189,51030,C,False,280
510300640C0247,247,51030,C,False,95
510300640C0248,248,51030,C,False,85
510300640C0200,200,51030,C,False,200
510300640C0233,233,51030,C,False,340
510300640C0190,190,51030,C,False,150
510300640C0185,185,51030,C,False,335
510300640C0181,181,51030,C,False,335
510300640C0180,180,51030,C,False,430
510300640C0249,249,51030,C,False,305
510300640C0109,109,51030,C,False,95
510300640C0133,133,51030,C,False,130
510300640C0112,112,51030,C,False,190
510300640C0134,134,51030,C,False,130
510300640C0135,135,51030,C,False,60
510300640C0136,136,51030,C,False,180
510300640C0111,111,51030,C,False,530
510300640C0138,138,51030,C,False,195
510300640C0137,137,51030,C,False,425
510300640C0127,127,51030,C,False,1100
510300640C0139,139,51030,C,False,360
510300640C0141,141,51030,C,False,85
510300640C0142,142,51030,C,False,190
510300640C0143,143,51030,C,False,140
510300640C0150,150,51030,C,False,140
510300640C0144,144,51030,C,False,135
510300640C0149,149,51030,C,False,140
510300640C0154,154,51030,C,False,195
510300640C0153,153,51030,C,False,190
510300640C0145,145,51030,C,False,440
510300640C0148,148,51030,C,False,80
510300640C0155,155,51030,C,False,90
510300640C0156,156,51030,C,False,240
510300640C0706,706,51030,C,False,995
510300640C0146,146,51030,C,False,200
510300640C0157,157,51030,C,False,120
510300640C0147,147,51030,C,False,215
510300640C0710,710,51030,C,False,127
510300640C0158,158,51030,C,False,2220
510300640C0161,161,51030,C,False,175
510300640C0709,709,51030,C,False,128
510300640C0167,167,51030,C,False,235
510300640C0160,160,51030,C,False,655
510300640C0168,168,51030,C,False,640
510300640C0199,199,51030,C,False,225
510300640C0196,196,51030,C,False,30
510300640C0197,197,51030,C,False,125
510300640C0191,191,51030,C,False,340
510300640C0184,184,51030,C,False,165
510300640C0251,251,51030,C,False,265
510300640C0179,179,51030,C,False,340
510300640C0252,252,51030,C,False,145
510300640C0250,250,51030,C,False,140
510300640C0195,195,51030,C,False,30
510300640C0192,192,51030,C,False,145
510300640C0183,183,51030,C,False,335
510300640C0178,178,51030,C,False,380
510300640C0171,171,51030,C,False,195
510300640C0194,194,51030,C,False,70
510300640C0182,182,51030,C,False,200
510300640C0193,193,51030,C,False,1370
510300640C0711,711,51030,C,False,125
510300640C0253,253,51030,C,False,155
510300640C0238,238,51030,C,False,255
510300640C0280,280,51030,C,False,130
510300640C0279,279,51030,C,False,125
510300640C0282,282,51030,C,False,115
510300640C0289,289,51030,C,False,590
510300640C0281,281,51030,C,False,215
510300640C0278,278,51030,C,False,245
510300640C0113,113,51030,C,False,300
510300640C0128,128,51030,C,False,285
510300640C0131,131,51030,C,False,50
510300640C0132,132,51030,C,False,310
510300640C0152,152,51030,C,False,915
510300640C0106,106,51030,C,False,145
510300640C0108,108,51030,C,False,125
510300640C0114,114,51030,C,False,105
510300640C0126,126,51030,C,False,1595
510300640C0129,129,51030,C,False,285
510300640C0151,151,51030,C,False,580
510300640C0107,107,51030,C,False,110
510300640C0726,726,51030,C,False,105
510300640C0130,130,51030,C,False,830
510300640C0115,115,51030,C,False,570
510300640C0124,124,51030,C,False,330
510300640C0125,125,51030,C,False,470
510300640C0727,727,51030,C,False,325
510300640C0118,118,51030,C,False,320
510300640C0725,725,51030,C,False,747
510300640C0123,123,51030,C,False,155
510300640C0117,117,51030,C,False,268
510300640C0122,122,51030,C,False,155
510300640C0119,119,51030,C,False,597
510300640C0724,724,51030,C,False,973
510300640C0120,120,51030,C,False,460
510300640C0105,105,51030,C,False,1725
510300640C0097,97,51030,C,False,3115
510300640C0287,287,51030,C,False,155
510300640C0286,286,51030,C,False,255
510300640C0033,33,51030,C,False,385
510300640C0056,56,51030,C,False,280
510300640C0057,57,51030,C,False,310
510300640C0019,19,51030,C,False,3455
510300640C0293,293,51030,C,False,145
510300640C0292,292,51030,C,False,367
510300640C0305,305,51030,C,False,125
510300640C0311,311,51030,C,False,430
510300640C0303,303,51030,C,False,140
510300640C0304,304,51030,C,False,265
510300640C0310,310,51030,C,False,130
510300640C0296,296,51030,C,False,178
510300640C0302,302,51030,C,False,140
510300640C0297,297,51030,C,False,255
510300640C0309,309,51030,C,False,420
510300640C0300,300,51030,C,False,210
510300640C0701,701,51030,C,False,537
510300640C0326,326,51030,C,False,335
510300640C0299,299,51030,C,False,105
510300640C0700,700,51030,C,False,98
510300640C0298,298,51030,C,False,455
510300640C0290,290,51030,C,False,223
510300640C0291,291,51030,C,False,150
510300640C0288,288,51030,C,False,160
510300640C0294,294,51030,C,False,395
510300640C0295,295,51030,C,False,287
510300640C0306,306,51030,C,False,225
510300640C0308,308,51030,C,False,400
510300640C0312,312,51030,C,False,95
510300640C0327,327,51030,C,False,380
510300640C0307,307,51030,C,False,75
510300640C0314,314,51030,C,False,95
510300640C0313,313,51030,C,False,615
510300640C0315,315,51030,C,False,95
510300640C0089,89,51030,C,False,195
510300640C0063,63,51030,C,False,280
510300640C0066,66,51030,C,False,120
510300640C0067,67,51030,C,False,145
510300640C0069,69,51030,C,False,145
510300640C0088,88,51030,C,False,185
510300640C0092,92,51030,C,False,45
510300640C0093,93,51030,C,False,130
510300640C0096,96,51030,C,False,315
510300640C0048,48,51030,C,False,235
510300640C0065,65,51030,C,False,205
510300640C0071,71,51030,C,False,60
510300640C0070,70,51030,C,False,60
510300640C0087,87,51030,C,False,200
510300640C0090,90,51030,C,False,155
510300640C0091,91,51030,C,False,45
510300640C0049,49,51030,C,False,103
510300640C0068,68,51030,C,False,265
510300640C0073,73,51030,C,False,170
510300640C0083,83,51030,C,False,300
510300640C0086,86,51030,C,False,100
510300640C0072,72,51030,C,False,155
510300640C0084,84,51030,C,False,130
510300640C0098,98,51030,C,False,85
510300640C0075,75,51030,C,False,120
510300640C0077,77,51030,C,False,80
510300640C0082,82,51030,C,False,285
510300640C0085,85,51030,C,False,390
510300640C0076,76,51030,C,False,85
510300640C0078,78,51030,C,False,75
510300640C0696,696,51030,C,False,640
510300640C0074,74,51030,C,False,1025
510300640C0081,81,51030,C,False,260
510300640C0695,695,51030,C,False,217
510300640C0079,79,51030,C,False,135
510300640C0100,100,51030,C,False,216
510300640C0080,80,51030,C,False,485
510300640C0102,102,51030,C,False,210
510300640C0693,693,51030,C,False,195
510300640C0060,60,51030,C,False,245
510300640C0110,110,51030,C,False,160
510300640C0140,140,51030,C,False,75
510300640C0094,94,51030,C,False,375
510300640C0095,95,51030,C,False,320
510300640C0062,62,51030,C,False,155
510300640C0022,22,51030,C,False,145
510300640C0024,24,51030,C,False,155
510300640C0032,32,51030,C,False,230
510300640C0040,40,51030,C,False,133
510300640C0041,41,51030,C,False,177
510300640C0042,42,51030,C,False,225
510300640C0059,59,51030,C,False,107
510300640C0015,15,51030,C,False,13
510300640C0021,21,51030,C,False,545
510300640C0012,12,51030,C,False,280
510300640C0009,9,51030,C,False,145
510300640C0002,2,51030,C,False,640
510300640C0010,10,51030,C,False,140
510300640C0003,3,51030,C,False,248
510300640C0004,4,51030,C,False,419
510300640C0014,14,51030,C,False,126
510300640C0016,16,51030,C,False,60
510300640C0018,18,51030,C,False,125
510300640C0030,30,51030,C,False,13
510300640C0027,27,51030,C,False,145
510300640C0034,34,51030,C,False,140
510300640C0039,39,51030,C,False,255
510300640C0043,43,51030,C,False,125
510300640C0026,26,51030,C,False,160
510300640C0025,25,51030,C,False,165
510300640C0029,29,51030,C,False,54
510300640C0023,23,51030,C,False,160
510300640C0020,20,51030,C,False,220
510300640C0028,28,51030,C,False,437
510300640C0035,35,51030,C,False,75
510300640C0044,44,51030,C,False,105
510300640C0061,61,51030,C,False,100
510300640C0017,17,51030,C,False,95
510300640C0031,31,51030,C,False,514
510300640C0038,38,51030,C,False,255
510300640C0045,45,51030,C,False,95
510300640C0055,55,51030,C,False,135
510300640C0011,11,51030,C,False,140
510300640C0036,36,51030,C,False,93
510300640C0046,46,51030,C,False,605
510300640C0053,53,51030,C,False,130
510300640C0054,54,51030,C,False,115
510300640C0007,7,51030,C,False,160
510300640C0037,37,51030,C,False,241
510300640C0052,52,51030,C,False,120
510300640C0064,64,51030,C,False,90
510300640C0005,5,51030,C,False,210
510300640C0013,13,51030,C,False,215
510300640C0008,8,51030,C,False,160
510300640C0006,6,51030,C,False,160
510300640C0047,47,51030,C,False,314
510300640C0051,51,51030,C,False,62
510300640C0050,50,51030,C,False,48
510300640C0694,694,51030,C,False,217
510300640C0104,104,51030,C,False,100
510300640C0103,103,51030,C,False,100
510300640D0084,84,51030,D,False,1019
510300640D0082,82,51030,D,False,263
510300640D0081,81,51030,D,False,73
510300640D0079,79,51030,D,False,85
510300640D0110,110,51030,D,False,490
510300640D0078,78,51030,D,False,125
510300640D0020,20,51030,D,False,1880
510300640D0109,109,51030,D,False,140
510300640D0080,80,51030,D,False,380
510300640D0077,77,51030,D,False,195
510300640D0106,106,51030,D,False,55
510300640D0108,108,51030,D,False,125
510300640D0111,111,51030,D,False,160
510300640D0126,126,51030,D,False,195
510300640D0107,107,51030,D,False,80
510300640D0125,125,51030,D,False,285
510300640D0112,112,51030,D,False,170
510300640D0060,60,51030,D,False,165
510300640D0129,129,51030,D,False,110
510300640D0132,132,51030,D,False,300
510300640D0115,115,51030,D,False,330
510300640D0113,113,51030,D,False,95
510300640D0061,61,51030,D,False,135
510300640D0047,47,51030,D,False,715
510300640D0122,122,51030,D,False,810
510300640D0062,62,51030,D,False,330
510300640D0058,58,51030,D,False,650
510300640D0124,124,51030,D,False,30
510300640D0123,123,51030,D,False,70
510300640D0117,117,51030,D,False,445
510300640D0114,114,51030,D,False,175
510300640D0063,63,51030,D,False,110
510300640D0045,45,51030,D,False,175
510300640D0059,59,51030,D,False,25
510300640D0057,57,51030,D,False,110
510300640D0066,66,51030,D,False,55
510300640D0064,64,51030,D,False,60
510300640D0044,44,51030,D,False,40
510300640D0046,46,51030,D,False,85
510300640D0055,55,51030,D,False,265
510300640D0056,56,51030,D,False,190
510300640D0054,54,51030,D,False,155
510300640D0052,52,51030,D,False,460
510300640D0116,116,51030,D,False,170
510300640D0041,41,51030,D,False,145
510300640D0037,37,51030,D,False,140
510300640D0067,67,51030,D,False,1330
510300640D0029,29,51030,D,False,210
510300640D0028,28,51030,D,False,105
510300640D0043,43,51030,D,False,20
510300640D0038,38,51030,D,False,100
510300640D0036,36,51030,D,False,170
510300640D0120,120,51030,D,False,140
510300640D0121,121,51030,D,False,55
510300640D0163,163,51030,D,False,1945
510300640D0130,130,51030,D,False,90
510300640D0131,131,51030,D,False,90
510300640D0076,76,51030,D,False,200
510300640D0065,65,51030,D,False,60
510300640D0863,863,51030,D,False,85
510300640D0030,30,51030,D,False,80
510300640D0042,42,51030,D,False,20
510300640D0040,40,51030,D,False,32
510300640D0075,75,51030,D,False,285
510300640D0027,27,51030,D,False,610
510300640D0031,31,51030,D,False,410
510300640D0039,39,51030,D,False,33
510300640D0035,35,51030,D,False,170
510300640D0074,74,51030,D,False,55
510300640D0068,68,51030,D,False,115
510300640D0032,32,51030,D,False,200
510300640D0034,34,51030,D,False,280
510300640D0033,33,51030,D,False,185
510300640D0026,26,51030,D,False,275
510300640D0025,25,51030,D,False,815
510300640D0071,71,51030,D,False,165
510300640D0070,70,51030,D,False,200
510300640D0072,72,51030,D,False,175
510300640D0073,73,51030,D,False,45
510300640D0069,69,51030,D,False,65
510300640D0089,89,51030,D,False,85
510300640D0092,92,51030,D,False,474
510300640D0085,85,51030,D,False,175
510300640D0095,95,51030,D,False,900
510300640D0093,93,51030,D,False,467
510300640D0088,88,51030,D,False,45
510300640D0094,94,51030,D,False,410
510300640D0146,146,51030,D,False,204
510300640D0083,83,51030,D,False,40
510300640D0086,86,51030,D,False,100
510300640D0087,87,51030,D,False,40
510300640D0147,147,51030,D,False,358
510300640D0145,145,51030,D,False,170
510300640D0098,98,51030,D,False,175
510300640D0096,96,51030,D,False,50
510300640D0150,150,51030,D,False,1197
510300640D0099,99,51030,D,False,270
510300640D0097,97,51030,D,False,95
510300640D0144,144,51030,D,False,365
510300640D0148,148,51030,D,False,75
510300640D0100,100,51030,D,False,80
510300640D0139,139,51030,D,False,60
510300640D0140,140,51030,D,False,80
510300640D0102,102,51030,D,False,85
510300640D0137,137,51030,D,False,125
510300640D0138,138,51030,D,False,65
510300640D0141,141,51030,D,False,50
510300640D0143,143,51030,D,False,50
510300640D0101,101,51030,D,False,75
510300640D0103,103,51030,D,False,70
510300640D0127,127,51030,D,False,70
510300640D0104,104,51030,D,False,30
510300640D0105,105,51030,D,False,30
510300640D0136,136,51030,D,False,65
510300640D0128,128,51030,D,False,55
